GP ID,Old District Name,New District,Block Name,GP Name,Urbanies,District ID,Block ID
35.0,ALWAR,Kotputli-Behror,BANSUR,MANCHI,,3.0,1.0
36.0,ALWAR,Kotputli-Behror,BANSUR,MOTHOOKA,,3.0,1.0
37.0,ALWAR,Kotputli-Behror,BANSUR,NANGAL LAKHA,,3.0,1.0
38.0,ALWAR,Kotputli-Behror,BANSUR,NAYA BAS,,3.0,1.0
39.0,ALWAR,Kotputli-Behror,BANSUR,NEEMOOCHANA,,3.0,1.0
40.0,ALWAR,Kotputli-Behror,BANSUR,RAMPUR,,3.0,1.0
41.0,ALWAR,Kotputli-Behror,BANSUR,RASNALI,,3.0,1.0
42.0,ALWAR,Kotputli-Behror,BANSUR,RATANPURA KARANA,,3.0,1.0
43.0,ALWAR,Kotputli-Behror,BANSUR,SABALPURA,,3.0,1.0
44.0,ALWAR,Kotputli-Behror,BANSUR,SHAHPUR,,3.0,1.0
45.0,ALWAR,Kotputli-Behror,BANSUR,SHYAMPURA,,3.0,1.0
46.0,ALWAR,Kotputli-Behror,BANSUR,TOORANA,,3.0,1.0
1.0,ALWAR,Kotputli-Behror,BEHROR,ANTPURA,,3.0,2.0
2.0,ALWAR,Kotputli-Behror,BEHROR,BASAI,,3.0,2.0
3.0,ALWAR,Kotputli-Behror,BEHROR,BHAGWARI KHURD,,3.0,2.0
4.0,ALWAR,Kotputli-Behror,BEHROR,BOORHWAL,,3.0,2.0
5.0,ALWAR,Kotputli-Behror,BEHROR,DAHMI,Urbanies,3.0,2.0
6.0,ALWAR,Kotputli-Behror,BEHROR,DHOONDHARIYA,,3.0,2.0
7.0,ALWAR,Kotputli-Behror,BEHROR,GADHOJ,,3.0,2.0
8.0,ALWAR,Kotputli-Behror,BEHROR,GANDALA,,3.0,2.0
9.0,ALWAR,Kotputli-Behror,BEHROR,GOONTI,Urbanies,3.0,2.0
10.0,ALWAR,Kotputli-Behror,BEHROR,GUJARWAS,,3.0,2.0
11.0,ALWAR,Kotputli-Behror,BEHROR,HAMEEDPUR,Urbanies,3.0,2.0
12.0,ALWAR,Kotputli-Behror,BEHROR,JAGUWAS,Urbanies,3.0,2.0
13.0,ALWAR,Kotputli-Behror,BEHROR,JAINPURWAS,,3.0,2.0
14.0,ALWAR,Kotputli-Behror,BEHROR,JAKHRANA KALAN,,3.0,2.0
15.0,ALWAR,Kotputli-Behror,BEHROR,JAT GAONRA,,3.0,2.0
16.0,ALWAR,Kotputli-Behror,BEHROR,KANKAR DOPA,Urbanies,3.0,2.0
17.0,ALWAR,Kotputli-Behror,BEHROR,KARODA,,3.0,2.0
18.0,ALWAR,Kotputli-Behror,BEHROR,KHARKHARA,Urbanies,3.0,2.0
19.0,ALWAR,Kotputli-Behror,BEHROR,KHOHAR,,3.0,2.0
20.0,ALWAR,Kotputli-Behror,BEHROR,KHOHRI,Urbanies,3.0,2.0
21.0,ALWAR,Kotputli-Behror,BEHROR,KOHRANA,,3.0,2.0
22.0,ALWAR,Kotputli-Behror,BEHROR,MACHAL,Urbanies,3.0,2.0
23.0,ALWAR,Kotputli-Behror,BEHROR,MAHARAJWAS,,3.0,2.0
24.0,ALWAR,Kotputli-Behror,BEHROR,MOHAMMADPUR,,3.0,2.0
25.0,ALWAR,Kotputli-Behror,BEHROR,NAGAL KHODIYA,Urbanies,3.0,2.0
26.0,ALWAR,Kotputli-Behror,BEHROR,PAHARI,,3.0,2.0
27.0,ALWAR,Kotputli-Behror,BEHROR,RAMSINGHPURA,Urbanies,3.0,2.0
28.0,ALWAR,Kotputli-Behror,BEHROR,RIWALI,Urbanies,3.0,2.0
29.0,ALWAR,Kotputli-Behror,BEHROR,SHERPUR,Urbanies,3.0,2.0
30.0,ALWAR,Kotputli-Behror,BEHROR,TASEENG,,3.0,2.0
31.0,ALWAR,Kotputli-Behror,BEHROR,UNTOLI,,3.0,2.0
1.0,ALWAR,ALWAR,GOVINDGARH (Alwar),BAROLI,,4.0,1.0
2.0,ALWAR,ALWAR,GOVINDGARH (Alwar),BHAINSRAWAT,,4.0,1.0
3.0,ALWAR,ALWAR,GOVINDGARH (Alwar),BUTYANA,,4.0,1.0
4.0,ALWAR,ALWAR,GOVINDGARH (Alwar),CHIDWAI,,4.0,1.0
5.0,ALWAR,ALWAR,GOVINDGARH (Alwar),DONGRI,,4.0,1.0
6.0,ALWAR,ALWAR,GOVINDGARH (Alwar),GHAT,,4.0,1.0
7.0,ALWAR,ALWAR,GOVINDGARH (Alwar),INDPUR,,4.0,1.0
8.0,ALWAR,ALWAR,GOVINDGARH (Alwar),ITERA,,4.0,1.0
9.0,ALWAR,ALWAR,GOVINDGARH (Alwar),KHARSANKI,,4.0,1.0
10.0,ALWAR,ALWAR,GOVINDGARH (Alwar),KHERA MAHMOOD,,4.0,1.0
11.0,ALWAR,ALWAR,GOVINDGARH (Alwar),MALPUR,,4.0,1.0
12.0,ALWAR,ALWAR,GOVINDGARH (Alwar),MOLIYA,,4.0,1.0
13.0,ALWAR,ALWAR,GOVINDGARH (Alwar),NASWARI,,4.0,1.0
14.0,ALWAR,ALWAR,GOVINDGARH (Alwar),NIZAM NAGAR,Urbanies,4.0,1.0
15.0,ALWAR,ALWAR,GOVINDGARH (Alwar),NYANA,,4.0,1.0
16.0,ALWAR,ALWAR,GOVINDGARH (Alwar),PHAHRI,,4.0,1.0
17.0,ALWAR,ALWAR,GOVINDGARH (Alwar),RAMWAS,Urbanies,4.0,1.0
18.0,ALWAR,ALWAR,GOVINDGARH (Alwar),RONPUR,,4.0,1.0
19.0,ALWAR,ALWAR,GOVINDGARH (Alwar),SAIDAMPUR,,4.0,1.0
20.0,ALWAR,ALWAR,GOVINDGARH (Alwar),SALEMA KHURD,,4.0,1.0
21.0,ALWAR,ALWAR,GOVINDGARH (Alwar),SHEETAL,,4.0,1.0
22.0,ALWAR,ALWAR,GOVINDGARH (Alwar),TALRA,,4.0,1.0
23.0,ALWAR,ALWAR,GOVINDGARH (Alwar),TILVAD,,4.0,1.0
1.0,ALWAR,ALWAR,KATHUMAR,ADOLI,,4.0,2.0
2.0,ALWAR,ALWAR,KATHUMAR,ARROOWA,,4.0,2.0
3.0,ALWAR,ALWAR,KATHUMAR,BAHRAMPURA,,4.0,2.0
4.0,ALWAR,ALWAR,KATHUMAR,BAHTOO KALAN,,4.0,2.0
5.0,ALWAR,ALWAR,KATHUMAR,BARODAKAN,,4.0,2.0
6.0,ALWAR,ALWAR,KATHUMAR,BASETH,,4.0,2.0
7.0,ALWAR,ALWAR,KATHUMAR,BERKA,,4.0,2.0
8.0,ALWAR,ALWAR,KATHUMAR,BHANOKHAR,,4.0,2.0
9.0,ALWAR,ALWAR,KATHUMAR,DANTIYA,,4.0,2.0
10.0,ALWAR,ALWAR,KATHUMAR,DARODA,,4.0,2.0
11.0,ALWAR,ALWAR,KATHUMAR,DOROLI,,4.0,2.0
12.0,ALWAR,ALWAR,KATHUMAR,GAROO,,4.0,2.0
13.0,ALWAR,ALWAR,KATHUMAR,INDRA COLONY,,4.0,2.0
14.0,ALWAR,ALWAR,KATHUMAR,ISHROTA,,4.0,2.0
15.0,ALWAR,ALWAR,KATHUMAR,JADLA,,4.0,2.0
16.0,ALWAR,ALWAR,KATHUMAR,JAHADOO,,4.0,2.0
17.0,ALWAR,ALWAR,KATHUMAR,JATWARA,,4.0,2.0
18.0,ALWAR,ALWAR,KATHUMAR,KALWARI,,4.0,2.0
19.0,ALWAR,ALWAR,KATHUMAR,KHERA MEDA,,4.0,2.0
20.0,ALWAR,ALWAR,KATHUMAR,KHERA TARF KALYANPURA,,4.0,2.0
21.0,ALWAR,ALWAR,KATHUMAR,KHERLI REL,,4.0,2.0
22.0,ALWAR,ALWAR,KATHUMAR,KHOH,,4.0,2.0
23.0,ALWAR,ALWAR,KATHUMAR,KHONKHAR,,4.0,2.0
24.0,ALWAR,ALWAR,KATHUMAR,KUTTIN SAHABDAS,,4.0,2.0
25.0,ALWAR,ALWAR,KATHUMAR,MAITHNA,,4.0,2.0
26.0,ALWAR,ALWAR,KATHUMAR,MANGOLAKI,,4.0,2.0
27.0,ALWAR,ALWAR,KATHUMAR,MASARI,,4.0,2.0
28.0,ALWAR,ALWAR,KATHUMAR,MATHURA HERA,,4.0,2.0
29.0,ALWAR,ALWAR,KATHUMAR,NAHAR KHOHRA,,4.0,2.0
30.0,ALWAR,ALWAR,KATHUMAR,NANGAL ROOPA,,4.0,2.0
31.0,ALWAR,ALWAR,KATHUMAR,NATOJ,,4.0,2.0
32.0,ALWAR,ALWAR,KATHUMAR,NOORPUR,,4.0,2.0
33.0,ALWAR,ALWAR,KATHUMAR,RAMPURA PATAN,,4.0,2.0
34.0,ALWAR,ALWAR,KATHUMAR,RETA,,4.0,2.0
35.0,ALWAR,ALWAR,KATHUMAR,RONEEJA THAN,,4.0,2.0
36.0,ALWAR,ALWAR,KATHUMAR,SAHARI,,4.0,2.0
37.0,ALWAR,ALWAR,KATHUMAR,SALWARI,,4.0,2.0
38.0,ALWAR,ALWAR,KATHUMAR,SAMOOCHI,,4.0,2.0
39.0,ALWAR,ALWAR,KATHUMAR,SONKH,,4.0,2.0
40.0,ALWAR,ALWAR,KATHUMAR,SONKHAR (RURAL),,4.0,2.0
41.0,ALWAR,ALWAR,KATHUMAR,SONKHARI,,4.0,2.0
42.0,ALWAR,ALWAR,KATHUMAR,TASAI,,4.0,2.0
43.0,ALWAR,ALWAR,KATHUMAR,TEEKRI,,4.0,2.0
44.0,ALWAR,ALWAR,KATHUMAR,TIGARIYA,,4.0,2.0
45.0,ALWAR,ALWAR,KATHUMAR,TITPURI,,4.0,2.0
46.0,ALWAR,ALWAR,KATHUMAR,TODA,,4.0,2.0
1.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,BAGHERI KALAN,,5.0,1.0
2.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,BAGHORA,,5.0,1.0
3.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,BALLABHGRAM,Urbanies,5.0,1.0
4.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,BAMBORA,,5.0,1.0
5.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,BRISANGPUR,,5.0,1.0
6.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,CHAMRODA,,5.0,1.0
7.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,CHIKANI,,5.0,1.0
8.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,CHORBASAI,,5.0,1.0
9.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,DHAMOOKAR,,5.0,1.0
10.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,DONGRA,,5.0,1.0
11.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,GHASOLI,,5.0,1.0
12.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,ISMAILPUR,,5.0,1.0
13.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,JAJOR,,5.0,1.0
14.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,JEELOTA,,5.0,1.0
15.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,JHIRINDIYA,,5.0,1.0
16.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,KAROLI,,5.0,1.0
17.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,KHANPUR MEWAN,,5.0,1.0
18.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,KHEDA,,5.0,1.0
19.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,KITHOOR,,5.0,1.0
20.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,KOLGAON,,5.0,1.0
21.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,LANGARWAS,,5.0,1.0
22.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,MACHH ROLI,,5.0,1.0
23.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,MAHOND,,5.0,1.0
24.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,MAHRAMPUR,,5.0,1.0
25.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,MANCHA,,5.0,1.0
26.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,MEERKA,,5.0,1.0
27.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,MOOSA KHERA,,5.0,1.0
28.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,MOTHOOKA,,5.0,1.0
29.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,NOOR NAGAR,,5.0,1.0
30.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,ODARA,,5.0,1.0
31.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,PATAN MEWAN,Urbanies,5.0,1.0
32.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,RATA KHURD,,5.0,1.0
33.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,TAHNOLI,,5.0,1.0
34.0,ALWAR,Khairthal-Tijara,KISHANGARH BAS,TARWALA,,5.0,1.0
1.0,ALWAR,Khairthal-Tijara,KOTKASIM,AKOLI,,5.0,2.0
2.0,ALWAR,Khairthal-Tijara,KOTKASIM,BAGHANA,,5.0,2.0
3.0,ALWAR,Khairthal-Tijara,KOTKASIM,BAGHERI KHURD,,5.0,2.0
4.0,ALWAR,Khairthal-Tijara,KOTKASIM,BEELAHERI,,5.0,2.0
5.0,ALWAR,Khairthal-Tijara,KOTKASIM,BHONKAR,,5.0,2.0
6.0,ALWAR,Khairthal-Tijara,KOTKASIM,BURHI BAWAL,,5.0,2.0
7.0,ALWAR,Khairthal-Tijara,KOTKASIM,GHEEKAKA,,5.0,2.0
8.0,ALWAR,Khairthal-Tijara,KOTKASIM,GIRWAS,Urbanies,5.0,2.0
9.0,ALWAR,Khairthal-Tijara,KOTKASIM,GUNSAR,,5.0,2.0
10.0,ALWAR,Khairthal-Tijara,KOTKASIM,HARSOLI,,5.0,2.0
11.0,ALWAR,Khairthal-Tijara,KOTKASIM,IKROTIYA,,5.0,2.0
12.0,ALWAR,Khairthal-Tijara,KOTKASIM,JAKOPUR,,5.0,2.0
13.0,ALWAR,Khairthal-Tijara,KOTKASIM,JATIYANA,,5.0,2.0
14.0,ALWAR,Khairthal-Tijara,KOTKASIM,JHADKA,,5.0,2.0
15.0,ALWAR,Khairthal-Tijara,KOTKASIM,JORIYA,,5.0,2.0
16.0,ALWAR,Khairthal-Tijara,KOTKASIM,KANHARKA,Urbanies,5.0,2.0
17.0,ALWAR,Khairthal-Tijara,KOTKASIM,KHANPUR AHEERAN,,5.0,2.0
18.0,ALWAR,Khairthal-Tijara,KOTKASIM,KUTUBPUR,,5.0,2.0
19.0,ALWAR,Khairthal-Tijara,KOTKASIM,LADPUR,,5.0,2.0
20.0,ALWAR,Khairthal-Tijara,KOTKASIM,MAKDAWA,,5.0,2.0
21.0,ALWAR,Khairthal-Tijara,KOTKASIM,NANGAL SALIYA,,5.0,2.0
22.0,ALWAR,Khairthal-Tijara,KOTKASIM,PATALIYA,,5.0,2.0
23.0,ALWAR,Khairthal-Tijara,KOTKASIM,PATAN AHEER,,5.0,2.0
24.0,ALWAR,Khairthal-Tijara,KOTKASIM,PUR,,5.0,2.0
25.0,ALWAR,Khairthal-Tijara,KOTKASIM,TEUWAS,,5.0,2.0
26.0,ALWAR,Khairthal-Tijara,KOTKASIM,TIGANWA,,5.0,2.0
27.0,ALWAR,Khairthal-Tijara,KOTKASIM,UJOLI,,5.0,2.0
1.0,ALWAR,ALWAR,LAXMANGARH,BADKA,,4.0,3.0
2.0,ALWAR,ALWAR,LAXMANGARH,BERLA,,4.0,3.0
3.0,ALWAR,ALWAR,LAXMANGARH,BICHGAON,,4.0,3.0
4.0,ALWAR,ALWAR,LAXMANGARH,BOONTOLI,,4.0,3.0
5.0,ALWAR,ALWAR,LAXMANGARH,CHIMRAWALI GORH,,4.0,3.0
6.0,ALWAR,ALWAR,LAXMANGARH,DEENAR,,4.0,3.0
7.0,ALWAR,ALWAR,LAXMANGARH,DEEWLI,,4.0,3.0
8.0,ALWAR,ALWAR,LAXMANGARH,GANDOORA,,4.0,3.0
9.0,ALWAR,ALWAR,LAXMANGARH,GOTHRA,,4.0,3.0
10.0,ALWAR,ALWAR,LAXMANGARH,HARSANA,,4.0,3.0
11.0,ALWAR,ALWAR,LAXMANGARH,HASANPUR,,4.0,3.0
12.0,ALWAR,ALWAR,LAXMANGARH,JAWLI,,4.0,3.0
13.0,ALWAR,ALWAR,LAXMANGARH,JHALATALA,,4.0,3.0
14.0,ALWAR,ALWAR,LAXMANGARH,KAFANVADA,,4.0,3.0
15.0,ALWAR,ALWAR,LAXMANGARH,KHERA MANGAL SINGH,,4.0,3.0
16.0,ALWAR,ALWAR,LAXMANGARH,KHOHRA MALAWALI,,4.0,3.0
17.0,ALWAR,ALWAR,LAXMANGARH,KHUDIYANA,,4.0,3.0
18.0,ALWAR,ALWAR,LAXMANGARH,NANGAL KHANJADI,,4.0,3.0
19.0,ALWAR,ALWAR,LAXMANGARH,NARNAUL KHURD,,4.0,3.0
20.0,ALWAR,ALWAR,LAXMANGARH,RASOOLPUR,,4.0,3.0
21.0,ALWAR,ALWAR,LAXMANGARH,SAHADKA,,4.0,3.0
22.0,ALWAR,ALWAR,LAXMANGARH,SEHRA,,4.0,3.0
23.0,ALWAR,ALWAR,LAXMANGARH,SORAI,,4.0,3.0
24.0,ALWAR,ALWAR,LAXMANGARH,TODANAGAR,,4.0,3.0
,ALWAR,ALWAR,MALKHEDA,BADER,,,
,ALWAR,ALWAR,MALKHEDA,BALETA,,,
,ALWAR,ALWAR,MALKHEDA,BANDIPURA,,,
,ALWAR,ALWAR,MALKHEDA,BARKHERA,,,
,ALWAR,ALWAR,MALKHEDA,BEEJWAR,,,
,ALWAR,ALWAR,MALKHEDA,BHANDODI,,,
,ALWAR,ALWAR,MALKHEDA,BHARKOL,,,
,ALWAR,ALWAR,MALKHEDA,BILANDI,,,
,ALWAR,ALWAR,MALKHEDA,CHOMU,,,
,ALWAR,ALWAR,MALKHEDA,DADAR,,,
,ALWAR,ALWAR,MALKHEDA,DHAKPURI,,,
,ALWAR,ALWAR,MALKHEDA,GOONDPUR,,,
,ALWAR,ALWAR,MALKHEDA,HALDEENA,,,
,ALWAR,ALWAR,MALKHEDA,JAMALPUR,,,
,ALWAR,ALWAR,MALKHEDA,KAIRWARA,,,
,ALWAR,ALWAR,MALKHEDA,KAIRWAWAL,,,
,ALWAR,ALWAR,MALKHEDA,KALSARA,,,
,ALWAR,ALWAR,MALKHEDA,KERWA JAT,,,
,ALWAR,ALWAR,MALKHEDA,KHAREDA,,,
,ALWAR,ALWAR,MALKHEDA,KHERLI PICHNOT,,,
,ALWAR,ALWAR,MALKHEDA,KHERLI SAIYED,,,
,ALWAR,ALWAR,MALKHEDA,LEELI,,,
,ALWAR,ALWAR,MALKHEDA,MADHO GARH,,,
,ALWAR,ALWAR,MALKHEDA,MAHWA KHURD,,,
,ALWAR,ALWAR,MALKHEDA,MOHABBATPUR,,,
,ALWAR,ALWAR,MALKHEDA,NAITHLA,,,
,ALWAR,ALWAR,MALKHEDA,PALA,,,
,ALWAR,ALWAR,MALKHEDA,PARSA KA BAS,,,
,ALWAR,ALWAR,MALKHEDA,POONKHAR,,,
,ALWAR,ALWAR,MALKHEDA,PRITHVIPURA,,,
,ALWAR,ALWAR,MALKHEDA,SALPUR,,,
,ALWAR,ALWAR,MALKHEDA,SARANGPUR,,,
1.0,ALWAR,Khairthal-Tijara,MANDAWAR,AJARKA,,5.0,3.0
2.0,ALWAR,Khairthal-Tijara,MANDAWAR,BADHEEN,,5.0,3.0
3.0,ALWAR,Khairthal-Tijara,MANDAWAR,BADLI,,5.0,3.0
4.0,ALWAR,Khairthal-Tijara,MANDAWAR,BALLOOWAS,,5.0,3.0
5.0,ALWAR,Khairthal-Tijara,MANDAWAR,BASNI,,5.0,3.0
6.0,ALWAR,Khairthal-Tijara,MANDAWAR,BAWAD,,5.0,3.0
7.0,ALWAR,Khairthal-Tijara,MANDAWAR,BEEJWAD CHAUHAN,,5.0,3.0
8.0,ALWAR,Khairthal-Tijara,MANDAWAR,BEHROJ,,5.0,3.0
9.0,ALWAR,Khairthal-Tijara,MANDAWAR,BEHROR JAT,,5.0,3.0
10.0,ALWAR,Khairthal-Tijara,MANDAWAR,BHANOT,,5.0,3.0
11.0,ALWAR,Khairthal-Tijara,MANDAWAR,BHOONGARA AHEER,,5.0,3.0
12.0,ALWAR,Khairthal-Tijara,MANDAWAR,CHANDPUR,,5.0,3.0
13.0,ALWAR,Khairthal-Tijara,MANDAWAR,DARBARPUR,,5.0,3.0
14.0,ALWAR,Khairthal-Tijara,MANDAWAR,GADOOWAS,,5.0,3.0
15.0,ALWAR,Khairthal-Tijara,MANDAWAR,GOPIPURA,,5.0,3.0
16.0,ALWAR,Khairthal-Tijara,MANDAWAR,HATOONDI,,5.0,3.0
17.0,ALWAR,Khairthal-Tijara,MANDAWAR,HULMANAKALAN,,5.0,3.0
18.0,ALWAR,Khairthal-Tijara,MANDAWAR,JALWAS,,5.0,3.0
19.0,ALWAR,Khairthal-Tijara,MANDAWAR,JASAI,,5.0,3.0
20.0,ALWAR,Khairthal-Tijara,MANDAWAR,JEENDOLI,,5.0,3.0
21.0,ALWAR,Khairthal-Tijara,MANDAWAR,JHAJHAARPUR,,5.0,3.0
22.0,ALWAR,Khairthal-Tijara,MANDAWAR,KARNI KOT,,5.0,3.0
23.0,ALWAR,Khairthal-Tijara,MANDAWAR,KHANPUR AHEER,,5.0,3.0
24.0,ALWAR,Khairthal-Tijara,MANDAWAR,KHRETA,,5.0,3.0
25.0,ALWAR,Khairthal-Tijara,MANDAWAR,MAJRI KHOLA,,5.0,3.0
26.0,ALWAR,Khairthal-Tijara,MANDAWAR,MANKA,,5.0,3.0
27.0,ALWAR,Khairthal-Tijara,MANDAWAR,MATOR,,5.0,3.0
28.0,ALWAR,Khairthal-Tijara,MANDAWAR,MENPUR,,5.0,3.0
29.0,ALWAR,Khairthal-Tijara,MANDAWAR,MUNDANWARA KALAN,,5.0,3.0
30.0,ALWAR,Khairthal-Tijara,MANDAWAR,NANGLI OJHA,,5.0,3.0
31.0,ALWAR,Khairthal-Tijara,MANDAWAR,PALAWA,,5.0,3.0
32.0,ALWAR,Khairthal-Tijara,MANDAWAR,PEEPLI,,5.0,3.0
33.0,ALWAR,Khairthal-Tijara,MANDAWAR,PEHAL,,5.0,3.0
34.0,ALWAR,Khairthal-Tijara,MANDAWAR,RAJWARA,,5.0,3.0
35.0,ALWAR,Khairthal-Tijara,MANDAWAR,RANOTH,,5.0,3.0
36.0,ALWAR,Khairthal-Tijara,MANDAWAR,RESGAN,,5.0,3.0
37.0,ALWAR,Khairthal-Tijara,MANDAWAR,RUNDH,,5.0,3.0
38.0,ALWAR,Khairthal-Tijara,MANDAWAR,SARAI KALAN,,5.0,3.0
39.0,ALWAR,Khairthal-Tijara,MANDAWAR,SEEL GAON,,5.0,3.0
40.0,ALWAR,Khairthal-Tijara,MANDAWAR,SHAMDA,,5.0,3.0
41.0,ALWAR,Khairthal-Tijara,MANDAWAR,SIHALI KHURD,,5.0,3.0
42.0,ALWAR,Khairthal-Tijara,MANDAWAR,SODAWAS,,5.0,3.0
43.0,ALWAR,Khairthal-Tijara,MANDAWAR,SORKHA KALAN,,5.0,3.0
44.0,ALWAR,Khairthal-Tijara,MANDAWAR,TATARPUR,,5.0,3.0
45.0,ALWAR,Khairthal-Tijara,MANDAWAR,ULAHERI,,5.0,3.0
,ALWAR,Kotputli-Behror,NEEMRANA,AKLEEMPURA,,,
,ALWAR,Kotputli-Behror,NEEMRANA,BEECHPURI,,,
,ALWAR,Kotputli-Behror,NEEMRANA,DABARWAS,,,
,ALWAR,Kotputli-Behror,NEEMRANA,DAUSOD,,,
,ALWAR,Kotputli-Behror,NEEMRANA,DOOMROLI,,,
,ALWAR,Kotputli-Behror,NEEMRANA,FAULADPUR,,,
,ALWAR,Kotputli-Behror,NEEMRANA,GHEELOT,,,
,ALWAR,Kotputli-Behror,NEEMRANA,GIGLANA,,,
,ALWAR,Kotputli-Behror,NEEMRANA,GOOGAL KOTA,,,
,ALWAR,Kotputli-Behror,NEEMRANA,HUDIYA KALAN,,,
,ALWAR,Kotputli-Behror,NEEMRANA,JONAYCHA KALAN,,,
,ALWAR,Kotputli-Behror,NEEMRANA,JONAYCHA KHURD,,,
,ALWAR,Kotputli-Behror,NEEMRANA,KANHAWAS,,,
,ALWAR,Kotputli-Behror,NEEMRANA,KATHOOWAS,,,
,ALWAR,Kotputli-Behror,NEEMRANA,KAYSA,,,
,ALWAR,Kotputli-Behror,NEEMRANA,KHOONDROT,,,
,ALWAR,Kotputli-Behror,NEEMRANA,KOLILA JOGA,,,
,ALWAR,Kotputli-Behror,NEEMRANA,KUTEENA,,,
,ALWAR,Kotputli-Behror,NEEMRANA,MAHTAWAS,,,
,ALWAR,Kotputli-Behror,NEEMRANA,MAJRA,,,
,ALWAR,Kotputli-Behror,NEEMRANA,MAJRI KALAN,,,
,ALWAR,Kotputli-Behror,NEEMRANA,MANDHAN,Urbanies,,
,ALWAR,Kotputli-Behror,NEEMRANA,NANAGWAS,,,
,ALWAR,Kotputli-Behror,NEEMRANA,NANGLI BALAI,,,
,ALWAR,Kotputli-Behror,NEEMRANA,PARTAPUR,,,
,ALWAR,Kotputli-Behror,NEEMRANA,RAIWANA,,,
,ALWAR,Kotputli-Behror,NEEMRANA,RODWAL,,,
,ALWAR,Kotputli-Behror,NEEMRANA,SALARPUR,Urbanies,,
,ALWAR,Kotputli-Behror,NEEMRANA,SANTO,,,
,ALWAR,Kotputli-Behror,NEEMRANA,SHAHJAHANPUR,,,
,ALWAR,Kotputli-Behror,NEEMRANA,SHRIYANI,,,
1.0,ALWAR,ALWAR,RAJGARH,ALEI,,4.0,5.0
2.0,ALWAR,ALWAR,RAJGARH,BALDEOGARH,,4.0,5.0
3.0,ALWAR,ALWAR,RAJGARH,BEEGHOTA,,4.0,5.0
4.0,ALWAR,ALWAR,RAJGARH,BHAJEDA,,4.0,5.0
5.0,ALWAR,ALWAR,RAJGARH,BIRKARI,,4.0,5.0
6.0,ALWAR,ALWAR,RAJGARH,DHAMRED,,4.0,5.0
7.0,ALWAR,ALWAR,RAJGARH,DHIRODA,,4.0,5.0
8.0,ALWAR,ALWAR,RAJGARH,DIGAWARA,,4.0,5.0
9.0,ALWAR,ALWAR,RAJGARH,DUBBI,,4.0,5.0
10.0,ALWAR,ALWAR,RAJGARH,FIROZPUR JAGEER,,4.0,5.0
11.0,ALWAR,ALWAR,RAJGARH,GHEWAR,,4.0,5.0
12.0,ALWAR,ALWAR,RAJGARH,GOLA KA BAS,,4.0,5.0
13.0,ALWAR,ALWAR,RAJGARH,KHOH,,4.0,5.0
14.0,ALWAR,ALWAR,RAJGARH,KLESHAN,,4.0,5.0
15.0,ALWAR,ALWAR,RAJGARH,KOONDLA,,4.0,5.0
16.0,ALWAR,ALWAR,RAJGARH,MALLANA,,4.0,5.0
17.0,ALWAR,ALWAR,RAJGARH,MOTIWARA,,4.0,5.0
18.0,ALWAR,ALWAR,RAJGARH,NANDU,,4.0,5.0
19.0,ALWAR,ALWAR,RAJGARH,NATHALWARA,,4.0,5.0
20.0,ALWAR,ALWAR,RAJGARH,NAYAGAON BOLKA,,4.0,5.0
21.0,ALWAR,ALWAR,RAJGARH,NEEMLA,,4.0,5.0
22.0,ALWAR,ALWAR,RAJGARH,PALWA,,4.0,5.0
23.0,ALWAR,ALWAR,RAJGARH,RAJGARH (RURAL),Urbanies,4.0,5.0
24.0,ALWAR,ALWAR,RAJGARH,RAJOR,,4.0,5.0
